,Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
3470,2007-12-06,5175317036398.86,3993035302939.71,9168352339338.57,1,2008,1,2007,4,12,6
3471,2007-12-05,5171372367502.23,3992004178972.8,9163376546475.03,1,2008,1,2007,4,12,5
3472,2007-12-04,5171086144880.52,3992232224322.9,9163318369203.42,1,2008,1,2007,4,12,4
3473,2007-12-03,5170372443506.45,3984614141225.77,9154986584732.22,1,2008,1,2007,4,12,3
3474,2007-11-30,5146579494448.64,4002761870488.07,9149341364936.71,1,2008,1,2007,4,11,30
3475,2007-11-29,5132367923003.75,4007512270858.19,9139880193861.94,1,2008,1,2007,4,11,29
3476,2007-11-28,5120037582967.51,4010712593932.59,9130750176900.1,1,2008,1,2007,4,11,28
3477,2007-11-27,5119667617341.38,4017672000078.9,9137339617420.28,1,2008,1,2007,4,11,27
3478,2007-11-26,5119722549448.12,4013975319570.45,9133697869018.57,1,2008,1,2007,4,11,26
3479,2007-11-23,5119724373354.39,4011165187702.92,9130889561057.31,1,2008,1,2007,4,11,23
3480,2007-11-21,5112702286851.76,4007414000920.01,9120116287771.77,1,2008,1,2007,4,11,21
3481,2007-11-20,5112756434487.54,4012480438348.14,9125236872835.68,1,2008,1,2007,4,11,20
3482,2007-11-19,5111991275751.01,4008281674551.94,9120272950302.95,1,2008,1,2007,4,11,19
3483,2007-11-16,5111878035139.67,4004045554111.36,9115923589251.03,1,2008,1,2007,4,11,16
3484,2007-11-15,5111851283522.74,4001355219038.9,9113206502561.64,1,2008,1,2007,4,11,15
3485,2007-11-14,5106181386535.64,4004145053115.64,9110326439651.28,1,2008,1,2007,4,11,14
3486,2007-11-13,5105354970348.89,4006375106162.6,9111730076511.49,1,2008,1,2007,4,11,13
3487,2007-11-09,5105179904073.99,4006426699464.68,9111606603538.67,1,2008,1,2007,4,11,9
3488,2007-11-08,5105250779670.21,4006076735669.32,9111327515339.53,1,2008,1,2007,4,11,8
3489,2007-11-07,5082087499065.19,4002186282492.45,9084273781557.64,1,2008,1,2007,4,11,7
3490,2007-11-06,5082132074769.88,4003733566445.96,9085865641215.84,1,2008,1,2007,4,11,6
3491,2007-11-05,5081641334659.25,3999757386757.65,9081398721416.9,1,2008,1,2007,4,11,5
3492,2007-11-02,5081671168581.22,3997152701937.52,9078823870518.74,1,2008,1,2007,4,11,2
3493,2007-11-01,5081298828963.01,3998929744328.64,9080228573291.65,1,2008,1,2007,4,11,1
3494,2007-10-31,5067078546655.56,4012007639210.72,9079086185866.28,1,2008,1,2007,4,10,31
3495,2007-10-30,5046466199006.79,4011914028033.15,9058380227039.94,1,2008,1,2007,4,10,30
3496,2007-10-29,5046591137704.21,4014055560935.93,9060646698640.14,1,2008,1,2007,4,10,29
3497,2007-10-26,5046649024825.46,4013846940014.5,9060495964839.96,1,2008,1,2007,4,10,26
3498,2007-10-25,5047036763449.13,4013196531833.99,9060233295283.12,1,2008,1,2007,4,10,25
3499,2007-10-24,5042376353075.75,4011598793080.2,9053975146155.95,1,2008,1,2007,4,10,24
3500,2007-10-23,5042214354013.16,4015767371109.64,9057981725122.8,1,2008,1,2007,4,10,23
3501,2007-10-22,5041954178028.24,4012279394172.85,9054233572201.09,1,2008,1,2007,4,10,22
3502,2007-10-19,5042073097193.13,4011811597646.86,9053884694839.99,1,2008,1,2007,4,10,19
3503,2007-10-18,5042133074743.71,4011298716073.89,9053431790817.6,1,2008,1,2007,4,10,18
3504,2007-10-17,5045168512114.65,4010106661510.8,9055275173625.45,1,2008,1,2007,4,10,17
3505,2007-10-16,5044434493448.63,4013890575529.13,9058325068977.76,1,2008,1,2007,4,10,16
3506,2007-10-15,5043530125470.98,4010452024654.03,9053982150125.01,1,2008,1,2007,4,10,15
3507,2007-10-12,5038254667984.29,4006002021756.1,9044256689740.39,1,2008,1,2007,4,10,12
3508,2007-10-11,5038220364584.91,4004731065147.58,9042951429732.49,1,2008,1,2007,4,10,11
3509,2007-10-10,5044807606587.28,4004996153871.97,9049803760459.25,1,2008,1,2007,4,10,10
3510,2007-10-09,5044668950448.17,4009475700521.9,9054144650970.07,1,2008,1,2007,4,10,9
3511,2007-10-05,5044361117718.07,4010182173271.29,9054543290989.36,1,2008,1,2007,4,10,5
3512,2007-10-04,5043470694248.67,4006577385032.03,9050048079280.7,1,2008,1,2007,4,10,4
3513,2007-10-03,5057174120951.4,4004150929157.9,9061325050109.3,1,2008,1,2007,4,10,3
3514,2007-10-02,5057187797977.6,4012659777633.05,9069847575610.65,1,2008,1,2007,4,10,2
3515,2007-10-01,5057236452359.32,4005315947997.31,9062552400356.63,1,2008,1,2007,4,10,1
3516,2007-09-28,5049305502926.48,3958347869336.0,9007653372262.48,1,2007,4,2007,3,9,28
3517,2007-09-27,5049700588283.65,3923283536073.28,8972984124356.93,1,2007,4,2007,3,9,27
3518,2007-09-26,5066894781591.59,3927463067391.87,8994357848983.46,1,2007,4,2007,3,9,26
3519,2007-09-25,5066939229915.8,3932957351524.82,8999896581440.62,1,2007,4,2007,3,9,25
3520,2007-09-24,5066560425665.34,3927135388792.57,8993695814457.91,1,2007,4,2007,3,9,24
3521,2007-09-21,5066524192454.46,3924798821089.55,8991323013544.01,1,2007,4,2007,3,9,21
3522,2007-09-20,5065946971022.69,3924005812294.84,8989952783317.53,1,2007,4,2007,3,9,20
3523,2007-09-19,5082767303028.7,3923781120986.17,9006548424014.87,1,2007,4,2007,3,9,19
3524,2007-09-18,5082459281884.95,3927533306934.35,9009992588819.3,1,2007,4,2007,3,9,18
3525,2007-09-17,5082365257608.16,3918096071689.61,9000461329297.77,1,2007,4,2007,3,9,17
3526,2007-09-14,5101434187251.81,3915685682267.56,9017119869519.37,1,2007,4,2007,3,9,14
3527,2007-09-13,5101405869238.47,3914882137040.74,9016288006279.21,1,2007,4,2007,3,9,13
3528,2007-09-12,5099431019789.41,3912016817174.88,9011447836964.29,1,2007,4,2007,3,9,12
3529,2007-09-11,5098691365037.27,3916904094984.62,9015595460021.89,1,2007,4,2007,3,9,11
3530,2007-09-10,5098505374539.79,3910340399827.59,9008845774367.38,1,2007,4,2007,3,9,10
3531,2007-09-07,5098996710518.41,3910886448269.87,9009883158788.28,1,2007,4,2007,3,9,7
3532,2007-09-06,5098809913353.79,3910600162505.88,9009410075859.67,1,2007,4,2007,3,9,6
3533,2007-09-05,5094443982042.36,3911520279175.23,9005964261217.59,1,2007,4,2007,3,9,5
3534,2007-09-04,5093470584789.9,3901675320930.72,8995145905720.62,1,2007,4,2007,3,9,4
3535,2007-08-31,5096938116500.6,3908710444762.1,9005648561262.7,1,2007,4,2007,3,8,31
3536,2007-08-30,5065355678062.61,3924265562825.39,8989621240888.0,1,2007,4,2007,3,8,30
3537,2007-08-29,5055415464601.98,3927933761997.52,8983349226599.5,1,2007,4,2007,3,8,29
3538,2007-08-28,5055627850653.73,3928588667862.16,8984216518515.89,1,2007,4,2007,3,8,28
3539,2007-08-27,5054962730795.07,3924899856568.39,8979862587363.46,1,2007,4,2007,3,8,27
3540,2007-08-24,5054956878341.09,3925685883628.87,8980642761969.96,1,2007,4,2007,3,8,24
3541,2007-08-23,5055033247974.35,3925142300034.12,8980175548008.47,1,2007,4,2007,3,8,23
3542,2007-08-22,5049429472510.43,3921947992878.1,8971377465388.53,1,2007,4,2007,3,8,22
3543,2007-08-21,5048734707138.41,3927556996656.93,8976291703795.34,1,2007,4,2007,3,8,21
3544,2007-08-20,5047971746751.58,3924241098626.56,8972212845378.14,1,2007,4,2007,3,8,20
3545,2007-08-17,5047673227074.38,3924568441066.67,8972241668141.05,1,2007,4,2007,3,8,17
3546,2007-08-16,5046697105677.04,3921146283536.86,8967843389213.9,1,2007,4,2007,3,8,16
3547,2007-08-15,5046912274480.11,3918213514227.46,8965125788707.57,1,2007,4,2007,3,8,15
3548,2007-08-14,5053519869211.92,3920570001402.46,8974089870614.38,1,2007,4,2007,3,8,14
3549,2007-08-13,5053090956960.9,3916845240129.29,8969936197090.19,1,2007,4,2007,3,8,13
3550,2007-08-10,5052796831878.58,3915811124171.03,8968607956049.61,1,2007,4,2007,3,8,10
3551,2007-08-09,5052663211939.52,3917139916849.95,8969803128789.47,1,2007,4,2007,3,8,9
3552,2007-08-08,5024291221680.53,3917679863676.0,8941971085356.53,1,2007,4,2007,3,8,8
3553,2007-08-07,5024000906449.33,3923087900139.42,8947088806588.75,1,2007,4,2007,3,8,7
3554,2007-08-06,5023464569634.11,3918918952374.5,8942383522008.61,1,2007,4,2007,3,8,6
3555,2007-08-03,5023416016859.97,3915511177807.95,8938927194667.92,1,2007,4,2007,3,8,3
3556,2007-08-02,5023484476862.8,3922019991513.19,8945504468375.99,1,2007,4,2007,3,8,2
3557,2007-08-01,4999866984024.97,3913591710087.47,8913458694112.44,1,2007,4,2007,3,8,1
3558,2007-07-31,5003716733048.46,3928721566851.08,8932438299899.54,1,2007,4,2007,3,7,31
3559,2007-07-30,4983978966853.7,3925771444235.07,8909750411088.77,1,2007,4,2007,3,7,30
3560,2007-07-27,4983571646171.85,3935475031860.15,8919046678032.0,1,2007,4,2007,3,7,27
3561,2007-07-26,4983370185439.87,3931067268506.34,8914437453946.21,1,2007,4,2007,3,7,26
3562,2007-07-25,4969515325588.36,3930292834525.11,8899808160113.47,1,2007,4,2007,3,7,25
3563,2007-07-24,4969370798874.79,3933930773674.88,8903301572549.67,1,2007,4,2007,3,7,24
3564,2007-07-23,4969407629390.18,3929795759579.98,8899203388970.16,1,2007,4,2007,3,7,23
3565,2007-07-20,4969447803095.9,3929099956180.92,8898547759276.82,1,2007,4,2007,3,7,20
3566,2007-07-19,4969548255338.18,3928305929748.78,8897854185086.96,1,2007,4,2007,3,7,19
3567,2007-07-18,4963324458869.97,3925198197877.99,8888522656747.96,1,2007,4,2007,3,7,18
3568,2007-07-17,4963303736598.29,3930646368765.67,8893950105363.96,1,2007,4,2007,3,7,17
3569,2007-07-16,4963033454246.13,3923526606916.14,8886560061162.27,1,2007,4,2007,3,7,16
3570,2007-07-13,4955833768961.18,3921932801476.38,8877766570437.56,1,2007,4,2007,3,7,13
3571,2007-07-12,4955494616361.47,3922555952317.75,8878050568679.22,1,2007,4,2007,3,7,12
3572,2007-07-11,4952431159067.92,3920568799765.08,8872999958833.0,1,2007,4,2007,3,7,11
3573,2007-07-10,4951436812186.55,3926577221734.75,8878014033921.3,1,2007,4,2007,3,7,10
3574,2007-07-09,4950997596140.44,3923299022730.01,8874296618870.45,1,2007,4,2007,3,7,9
3575,2007-07-06,4950793230758.07,3925087424653.24,8875880655411.31,1,2007,4,2007,3,7,6
3576,2007-07-05,4950423070783.07,3922342205775.6,8872765276558.67,1,2007,4,2007,3,7,5
3577,2007-07-03,4949386191143.06,3921071818580.54,8870458009723.6,1,2007,4,2007,3,7,3
3578,2007-07-02,4948714972663.73,3920555192208.13,8869270164871.86,1,2007,4,2007,3,7,2
3579,2007-06-29,4943089820238.26,3924585456513.39,8867675276751.65,1,2007,3,2007,2,6,29
3580,2007-06-28,4942745658811.28,3850748720426.13,8793494379237.41,1,2007,3,2007,2,6,28
3581,2007-06-27,4952125932307.31,3853775277258.93,8805901209566.24,1,2007,3,2007,2,6,27
3582,2007-06-26,4951221935905.18,3859773680205.16,8810995616110.34,1,2007,3,2007,2,6,26
3583,2007-06-25,4950662396067.18,3856239279801.68,8806901675868.86,1,2007,3,2007,2,6,25
3584,2007-06-22,4950586161721.14,3852643882285.79,8803230044006.93,1,2007,3,2007,2,6,22
3585,2007-06-21,4950410768831.81,3850271376787.89,8800682145619.7,1,2007,3,2007,2,6,21
3586,2007-06-20,4968047472798.54,3845716929387.86,8813764402186.4,1,2007,3,2007,2,6,20
3587,2007-06-19,4967798027669.58,3849284476414.47,8817082504084.05,1,2007,3,2007,2,6,19
3588,2007-06-18,4966541053598.3,3841716665469.13,8808257719067.43,1,2007,3,2007,2,6,18
3589,2007-06-15,4966437465360.51,3837651181594.46,8804088646954.97,1,2007,3,2007,2,6,15
3590,2007-06-14,5000036445717.42,3835232151464.53,8835268597181.95,1,2007,3,2007,2,6,14
3591,2007-06-13,5013832384619.53,3833161448510.64,8846993833130.17,1,2007,3,2007,2,6,13
3592,2007-06-12,5012905420218.16,3837946412847.2,8850851833065.36,1,2007,3,2007,2,6,12
3593,2007-06-11,5012748781660.83,3834236439684.74,8846985221345.57,1,2007,3,2007,2,6,11
3594,2007-06-08,5012413541689.16,3832776168370.08,8845189710059.24,1,2007,3,2007,2,6,8
3595,2007-06-07,5012218557618.75,3830346368481.07,8842564926099.82,1,2007,3,2007,2,6,7
3596,2007-06-06,5017115422665.85,3831986056049.77,8849101478715.62,1,2007,3,2007,2,6,6
3597,2007-06-05,5017104402824.82,3833689639727.63,8850794042552.45,1,2007,3,2007,2,6,5
3598,2007-06-04,5004684363923.37,3826942214882.26,8831626578805.63,1,2007,3,2007,2,6,4
3599,2007-06-01,5004206745802.95,3824098179638.06,8828304925441.01,1,2007,3,2007,2,6,1
3600,2007-05-31,4980871453801.81,3848121005858.91,8828992459660.72,1,2007,3,2007,2,5,31
3601,2007-05-30,4970449859064.12,3848827566235.66,8819277425299.78,1,2007,3,2007,2,5,30
3602,2007-05-29,4968574712750.94,3849825798533.68,8818400511284.62,1,2007,3,2007,2,5,29
3603,2007-05-25,4968043161334.62,3848250011729.49,8816293173064.11,1,2007,3,2007,2,5,25
3604,2007-05-24,4967930353580.69,3848323180788.12,8816253534368.81,1,2007,3,2007,2,5,24
3605,2007-05-23,4962842642286.33,3846194356344.73,8809036998631.06,1,2007,3,2007,2,5,23
3606,2007-05-22,4962109684210.94,3849319924284.47,8811429608495.41,1,2007,3,2007,2,5,22
3607,2007-05-21,4961570381529.84,3845277978592.23,8806848360122.07,1,2007,3,2007,2,5,21
3608,2007-05-18,4960740368158.02,3843823458403.35,8804563826561.37,1,2007,3,2007,2,5,18
3609,2007-05-17,4960197499732.96,3844263875756.16,8804461375489.12,1,2007,3,2007,2,5,17
3610,2007-05-16,4960801102281.05,3839983625321.88,8800784727602.93,1,2007,3,2007,2,5,16
3611,2007-05-15,4959485268418.13,3843768649882.54,8803253918300.67,1,2007,3,2007,2,5,15
3612,2007-05-14,4981933552201.59,3837764299124.86,8819697851326.45,1,2007,3,2007,2,5,14
3613,2007-05-11,4981702159760.97,3836861829404.03,8818563989165.0,1,2007,3,2007,2,5,11
3614,2007-05-10,4981480739883.24,3835530237863.06,8817010977746.3,1,2007,3,2007,2,5,10
3615,2007-05-09,4989455622680.08,3833051851745.78,8822507474425.86,1,2007,3,2007,2,5,9
3616,2007-05-08,4988537724956.92,3839535576048.81,8828073301005.73,1,2007,3,2007,2,5,8
3617,2007-05-07,4988204661374.66,3831845647942.06,8820050309316.72,1,2007,3,2007,2,5,7
3618,2007-05-04,4987899131364.04,3828110524360.59,8816009655724.63,1,2007,3,2007,2,5,4
3619,2007-05-03,4987674673012.51,3826591805805.36,8814266478817.87,1,2007,3,2007,2,5,3
3620,2007-05-02,5004774605884.47,3831155902159.68,8835930508044.15,1,2007,3,2007,2,5,2
3621,2007-05-01,5004399622497.17,3820226761484.2,8824626383981.37,1,2007,3,2007,2,5,1
3622,2007-04-30,5007058051986.64,3833110332444.19,8840168384430.83,1,2007,3,2007,2,4,30
3623,2007-04-27,4988515606562.97,3827028611948.71,8815544218511.68,1,2007,3,2007,2,4,27
3624,2007-04-26,4988448327951.65,3829374798283.34,8817823126234.99,1,2007,3,2007,2,4,26
3625,2007-04-25,5009026592580.37,3825470593596.09,8834497186176.46,1,2007,3,2007,2,4,25
3626,2007-04-24,5007746996216.57,3827787232248.32,8835534228464.89,1,2007,3,2007,2,4,24
3627,2007-04-23,5007148212960.89,3820338817559.0,8827487030519.89,1,2007,3,2007,2,4,23
3628,2007-04-20,5007096812536.69,3817734375302.83,8824831187839.52,1,2007,3,2007,2,4,20
3629,2007-04-19,5006984860918.55,3815089423063.51,8822074283982.06,1,2007,3,2007,2,4,19
3630,2007-04-18,5029374562070.06,3812965525863.97,8842340087934.03,1,2007,3,2007,2,4,18
3631,2007-04-17,5036278366972.42,3812547997889.44,8848826364861.86,1,2007,3,2007,2,4,17
3632,2007-04-16,5067017075757.44,3802366823656.33,8869383899413.77,1,2007,3,2007,2,4,16
3633,2007-04-13,5094775716087.73,3798276308887.65,8893052024975.38,1,2007,3,2007,2,4,13
3634,2007-04-12,5086556897300.21,3797189113950.61,8883746011250.82,1,2007,3,2007,2,4,12
3635,2007-04-11,5091801910817.06,3794391616398.19,8886193527215.25,1,2007,3,2007,2,4,11
3636,2007-04-10,5087470848259.8,3799509812512.97,8886980660772.77,1,2007,3,2007,2,4,10
3637,2007-04-09,5087320667434.91,3795891821084.16,8883212488519.07,1,2007,3,2007,2,4,9
3638,2007-04-06,5086952883549.32,3794703538547.73,8881656422097.05,1,2007,3,2007,2,4,6
3639,2007-04-05,5086973818365.87,3798184469845.85,8885158288211.72,1,2007,3,2007,2,4,5
3640,2007-04-04,5076445047680.09,3793343808706.6,8869788856386.69,1,2007,3,2007,2,4,4
3641,2007-04-03,5076278442417.99,3792531523624.4,8868809966042.39,1,2007,3,2007,2,4,3
3642,2007-04-02,5058762478228.82,3791593576399.51,8850356054628.33,1,2007,3,2007,2,4,2
3643,2007-03-30,5053940043633.51,3795725164861.92,8849665208495.43,1,2007,2,2007,1,3,30
3644,2007-03-29,5036526586006.4,3800325691705.27,8836852277711.67,1,2007,2,2007,1,3,29
3645,2007-03-28,5037512915684.21,3803412265376.17,8840925181060.38,1,2007,2,2007,1,3,28
3646,2007-03-27,5036907843163.03,3809349427065.85,8846257270228.88,1,2007,2,2007,1,3,27
3647,2007-03-26,5035822850995.1,3806249165954.17,8842072016949.27,1,2007,2,2007,1,3,26
3648,2007-03-23,5035939237329.98,3802003662734.79,8837942900064.77,1,2007,2,2007,1,3,23
3649,2007-03-22,5035921184620.98,3796761321245.54,8832682505866.52,1,2007,2,2007,1,3,22
3650,2007-03-21,5034003895116.59,3799851447279.37,8833855342395.96,1,2007,2,2007,1,3,21
3651,2007-03-20,5033009615903.56,3804983690744.91,8837993306648.47,1,2007,2,2007,1,3,20
3652,2007-03-19,5032628085890.53,3801827726066.37,8834455811956.9,1,2007,2,2007,1,3,19
3653,2007-03-16,5032362236392.61,3795406794712.75,8827769031105.36,1,2007,2,2007,1,3,16
3654,2007-03-15,5032193897217.96,3793873454874.22,8826067352092.18,1,2007,2,2007,1,3,15
3655,2007-03-14,5041456497712.17,3791594773979.54,8833051271691.71,1,2007,2,2007,1,3,14
3656,2007-03-13,5041379017247.78,3796913248476.98,8838292265724.76,1,2007,2,2007,1,3,13
3657,2007-03-12,5041373406144.03,3791660464269.03,8833033870413.06,1,2007,2,2007,1,3,12
3658,2007-03-09,5041611110962.66,3790881786097.66,8832492897060.32,1,2007,2,2007,1,3,9
3659,2007-03-08,5042012849289.92,3791171098457.31,8833183947747.23,1,2007,2,2007,1,3,8
3660,2007-03-07,5028459896088.18,3790153894971.62,8818613791059.8,1,2007,2,2007,1,3,7
3661,2007-03-06,5027340519474.88,3791789678266.17,8819130197741.05,1,2007,2,2007,1,3,6
3662,2007-03-05,5024347272373.68,3787784741175.1,8812132013548.78,1,2007,2,2007,1,3,5
3663,2007-03-02,5023327901876.81,3785492239576.45,8808820141453.26,1,2007,2,2007,1,3,2
3664,2007-03-01,5000186307661.74,3788493981775.33,8788680289437.07,1,2007,2,2007,1,3,1
3665,2007-02-28,4979111025291.64,3798999871306.3,8778110896597.94,1,2007,2,2007,1,2,28
3666,2007-02-27,4971384422846.15,3802725735564.34,8774110158410.49,1,2007,2,2007,1,2,27
3667,2007-02-26,4970773951580.48,3802273053553.77,8773047005134.25,1,2007,2,2007,1,2,26
3668,2007-02-23,4970761916439.47,3798733288207.59,8769495204647.06,1,2007,2,2007,1,2,23
3669,2007-02-22,4970836541497.28,3797777713284.6,8768614254781.88,1,2007,2,2007,1,2,22
3670,2007-02-21,4954721573002.83,3797757195339.85,8752478768342.68,1,2007,2,2007,1,2,21
3671,2007-02-20,4954255750455.69,3797891693113.36,8752147443569.05,1,2007,2,2007,1,2,20
3672,2007-02-16,4953788736314.78,3792262545492.97,8746051281807.75,1,2007,2,2007,1,2,16
3673,2007-02-15,4947664950904.39,3791035411527.64,8738700362432.03,1,2007,2,2007,1,2,15
3674,2007-02-14,4928311563667.16,3784915933444.32,8713227497111.48,1,2007,2,2007,1,2,14
3675,2007-02-13,4928139436811.83,3790339431633.61,8718478868445.44,1,2007,2,2007,1,2,13
3676,2007-02-12,4927672571064.6,3786299589012.7,8713972160077.3,1,2007,2,2007,1,2,12
3677,2007-02-09,4927604014508.48,3785966326580.94,8713570341089.42,1,2007,2,2007,1,2,9
3678,2007-02-08,4927587830502.69,3786124749634.98,8713712580137.67,1,2007,2,2007,1,2,8
3679,2007-02-07,4915441130728.18,3784357382082.4,8699798512810.58,1,2007,2,2007,1,2,7
3680,2007-02-06,4914809626545.97,3785172262606.71,8699981889152.68,1,2007,2,2007,1,2,6
3681,2007-02-05,4914810958403.9,3781542616809.34,8696353575213.24,1,2007,2,2007,1,2,5
3682,2007-02-02,4914957810633.48,3778394997741.09,8693352808374.57,1,2007,2,2007,1,2,2
3683,2007-02-01,4914825624699.78,3780077144391.4,8694902769091.18,1,2007,2,2007,1,2,1
3684,2007-01-31,4913960890707.78,3793600173259.34,8707561063967.12,1,2007,2,2007,1,1,31
3685,2007-01-30,4894707291414.68,3793486106730.42,8688193398145.1,1,2007,2,2007,1,1,30
3686,2007-01-29,4894165071856.21,3793850798085.54,8688015869941.75,1,2007,2,2007,1,1,29
3687,2007-01-26,4890833829587.06,3792380393710.61,8683214223297.67,1,2007,2,2007,1,1,26
3688,2007-01-25,4890714472208.82,3792757080494.58,8683471552703.4,1,2007,2,2007,1,1,25
3689,2007-01-24,4890430307259.76,3789388384913.86,8679818692173.62,1,2007,2,2007,1,1,24
3690,2007-01-23,4888595088378.8,3793050534562.75,8681645622941.55,1,2007,2,2007,1,1,23
3691,2007-01-22,4888095549841.5,3788572872664.36,8676668422505.86,1,2007,2,2007,1,1,22
3692,2007-01-19,4888251535177.46,3786833548360.02,8675085083537.48,1,2007,2,2007,1,1,19
3693,2007-01-18,4888465602419.67,3784199024164.81,8672664626584.48,1,2007,2,2007,1,1,18
3694,2007-01-17,4890300912052.12,3781658104303.55,8671959016355.67,1,2007,2,2007,1,1,17
3695,2007-01-16,4889977193543.4,3778438061528.13,8668415255071.53,1,2007,2,2007,1,1,16
3696,2007-01-12,4899372232476.19,3774878959332.57,8674251191808.76,1,2007,2,2007,1,1,12
3697,2007-01-11,4899285748421.81,3775048798545.08,8674334546966.89,1,2007,2,2007,1,1,11
3698,2007-01-10,4900148786733.81,3773218286931.95,8673367073665.76,1,2007,2,2007,1,1,10
3699,2007-01-09,4899922862005.52,3777779371076.59,8677702233082.11,1,2007,2,2007,1,1,9
3700,2007-01-08,4898353058455.66,3774456762962.08,8672809821417.74,1,2007,2,2007,1,1,8
3701,2007-01-05,4898650116851.97,3774502329214.86,8673152446066.83,1,2007,2,2007,1,1,5
3702,2007-01-04,4898816127068.69,3771780115904.35,8670596242973.04,1,2007,2,2007,1,1,4
3703,2007-01-03,4906387642060.28,3770826613252.79,8677214255313.07,1,2007,2,2007,1,1,3
3704,2007-01-02,4906145745540.04,3772083578665.37,8678229324205.41,1,2007,2,2007,1,1,2
3705,2006-12-29,4901046516367.78,3779177863718.4,8680224380086.18,1,2007,1,2006,4,12,29
